split,image_name,image_path,new_split,component_id,old_split,old_rel_image,md5,source_group,instances,phash,dhash,hash_ok,hash_error
train,val__C-W2-V0012.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0012.jpg,train,36,val,C-W2-V0012.jpg,655fdc00831239249cb5da0c4a008f5a,c-w2-v0012,72,12706426396638462200,1781389909038633887,True,
train,val__C-W2-V0013.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0013.jpg,train,37,val,C-W2-V0013.jpg,a9502d57a680cfb5ae397e789348f2a3,c-w2-v0013,216,13016603959824896998,11979080495334697136,True,
train,val__C-W2-V0015.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0015.jpg,train,39,val,C-W2-V0015.jpg,33c8d9fc1bd7b233f7116bc97887f33b,c-w2-v0015,212,14085271744042064368,11640551502871086540,True,
train,val__C-W2-V0016.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0016.jpg,train,40,val,C-W2-V0016.jpg,5575b9e1b820e2a24407b21894b7870d,c-w2-v0016,204,14085271748337039584,12361127443250364876,True,
train,val__C-W2-V0017.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0017.jpg,train,41,val,C-W2-V0017.jpg,a5e1eeb8e0edc06a4cf8ffc33ea72641,c-w2-v0017,37,14301453962198914152,12214790124994839494,True,
train,val__C-W2-V0018.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0018.jpg,train,42,val,C-W2-V0018.jpg,a5059f08afbb100e6288e269bb89a7ac,c-w2-v0018,436,10915434001771077937,8716990826854021360,True,
train,val__C-W2-V0019.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0019.jpg,train,43,val,C-W2-V0019.jpg,f84161300d5bb4db5e26cd7f01eeea8d,c-w2-v0019,405,10753040515251003652,8140521244097310960,True,
train,val__C-W2-V0020.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0020.jpg,train,44,val,C-W2-V0020.jpg,30fbc7a6472291510f253666b7c0427b,c-w2-v0020,311,13902628556866783218,9260105073299057125,True,
train,val__C-W2-V0021.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0021.jpg,train,45,val,C-W2-V0021.jpg,fcedf68cd2ac0f1618c85599d94d6b3c,c-w2-v0021,81,13904880358559520608,9259542123295335908,True,
train,val__C-W2-V0022.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0022.jpg,train,46,val,C-W2-V0022.jpg,801730b57f92a324ad6565fb7465a799,c-w2-v0022,63,13904880358693734240,9259542123295335908,True,
train,val__C-W2-V0023.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0023.jpg,train,47,val,C-W2-V0023.jpg,6b5fadc011afa9938f43b54cd8dba7c2,c-w2-v0023,314,13905179422786191787,10556579916563178980,True,
train,val__C-W2-V0024.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0024.jpg,train,48,val,C-W2-V0024.jpg,b823f40467643fb324c0f2ac681d6010,c-w2-v0024,114,13902944118991882166,9404220261441561957,True,
train,val__C-W2-V0025.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0025.jpg,train,49,val,C-W2-V0025.jpg,a85e8432746b9d8f87efd6a169138038,c-w2-v0025,89,13843061141740725301,16420593397057814979,True,
train,val__C-W2-V0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0026.jpg,train,50,val,C-W2-V0026.jpg,e2999a423fae136e2d24fa7a1d993421,c-w2-v0026,369,10708758638377239960,18228584339802466508,True,
train,val__C-W2-V0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0027.jpg,train,51,val,C-W2-V0027.jpg,1c7f7c46a27b26e89751807db77e5347,c-w2-v0027,260,15853090727422060575,12749955462710452273,True,
train,val__C-W2-V0028.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0028.jpg,train,52,val,C-W2-V0028.jpg,71fcb39b41b1cc2f17106abe9004cf73,c-w2-v0028,254,10781517686741206427,17039915582891516102,True,
train,val__C-W2-V0029.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0029.jpg,train,53,val,C-W2-V0029.jpg,7dee1a257bd72eb2eb68d1f975f6c448,c-w2-v0029,186,10767003831608358445,17938102233576569080,True,
train,val__C-W2-V0030.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0030.jpg,train,54,val,C-W2-V0030.jpg,5b5a5aa1ea672c9adf57e05cbaba63bf,c-w2-v0030,77,10770946687530462436,16787432528649189616,True,
train,val__C-W2-V0031.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0031.jpg,train,55,val,C-W2-V0031.jpg,1ca2a7f68131ec8516787a6e7a86e221,c-w2-v0031,142,11484285596789548935,17361500191738360048,True,
train,val__C-W2-V0032.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0032.jpg,train,56,val,C-W2-V0032.jpg,0ac0b3b0ce9710eb2e6bae8cc256a54a,c-w2-v0032,197,10766824483001732236,16778425329394448624,True,
train,val__C-W2-V0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0033.jpg,train,57,val,C-W2-V0033.jpg,bbf3627a4ccba07b86f57c46591fb415,c-w2-v0033,285,13841122333917676235,7256641093518868929,True,
train,val__C-W2-V0034.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0034.jpg,train,58,val,C-W2-V0034.jpg,7ec80b3c2bad09cd8cf7db9259ada1d5,c-w2-v0034,318,10409063684126811167,17361650277366165744,True,
train,val__C-W2-V0035.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0035.jpg,train,59,val,C-W2-V0035.jpg,dd5d4932bf2e798008e42c073a222f43,c-w2-v0035,46,13877579601916204601,16195156194126512320,True,
train,val__C-W2-V0037.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0037.jpg,train,0,val,C-W2-V0037.jpg,bd7286f53c5cdf4f16281f7607d06a5a,c-w2-v0037,304,12254478928575389618,13166195710438362986,True,
train,val__C-W2-V0038.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0038.jpg,train,0,val,C-W2-V0038.jpg,27c004f7232e6ce6cce641850beaade8,c-w2-v0038,396,10700611824518061532,13585592580516623478,True,
train,val__C-W2-V0039.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0039.jpg,train,0,val,C-W2-V0039.jpg,ab0acbb9bdea6456e18ad9a69c578db4,c-w2-v0039,374,10781659025729543640,13729707768053507446,True,
train,val__C-W2-V0040.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0040.jpg,train,0,val,C-W2-V0040.jpg,1a35f883bc7c2872a3f6a546d10949c9,c-w2-v0040,330,9268449542200516572,10851346039191053686,True,
train,val__C-W2-V0041.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0041.jpg,train,0,val,C-W2-V0041.jpg,55c1c8dd56c42d82c16418780462dd5d,c-w2-v0041,333,10412363847586175994,18347587060200715894,True,
train,val__C-W2-V0042.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0042.jpg,train,0,val,C-W2-V0042.jpg,fa56c9fabab0a6196cabc97be09474f7,c-w2-v0042,594,10781659017038972894,15752379082989384786,True,
train,val__C-W2-V0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0043.jpg,train,61,val,C-W2-V0043.jpg,50bb049cde46914c4228859ca4a46575,c-w2-v0043,375,16769758325264325915,9296848623957492933,True,
train,val__C-W2-V0044.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0044.jpg,train,62,val,C-W2-V0044.jpg,93c2fe8ac3a5240fe9e80a558aa65c16,c-w2-v0044,202,9811783159459703751,17433700178999701728,True,
train,val__C-W2-V0045.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0045.jpg,train,63,val,C-W2-V0045.jpg,08786aa7271f1d37295a19770ff94249,c-w2-v0045,202,9835427040323496391,12817492968758964466,True,
train,val__C-W2-V0046.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0046.jpg,train,64,val,C-W2-V0046.jpg,eda045f14ee99e8c51ebec91b2c8bced,c-w2-v0046,170,9829797510742894605,17429196579372331248,True,
train,val__C-W2-V0047.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0047.jpg,train,65,val,C-W2-V0047.jpg,3754b3f01f26779644b8a395dbd9c2ed,c-w2-v0047,190,14213947339999932143,12738507974996271680,True,
train,val__C-W2-V0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0048.jpg,train,66,val,C-W2-V0048.jpg,1c112ff1399f3dae8dcfb5983b4811c7,c-w2-v0048,198,14225204145992565446,13962500810647724738,True,
train,val__C-W2-V0049.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0049.jpg,train,67,val,C-W2-V0049.jpg,1b7009fe79e6902f5959244dd7f54c65,c-w2-v0049,231,13941475237544995719,16181646224707994306,True,
train,val__C-W2-V0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0050.jpg,train,68,val,C-W2-V0050.jpg,aeb1b92960d5062eff4af87bc6826067,c-w2-v0050,200,14225207409085591206,13961370856291738336,True,
train,val__C-W2-V0051.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0051.jpg,train,69,val,C-W2-V0051.jpg,3a16203772fa67a2daa51ccee30d5ca1,c-w2-v0051,117,14225207413388946340,16178198164331995842,True,
train,val__C-W2-V0052.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0052.jpg,train,70,val,C-W2-V0052.jpg,e8fbba51c828e005f94d5090a470e4b5,c-w2-v0052,335,10409346254386897196,17361641481138925808,True,
train,val__C-W2-V0053.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0053.jpg,train,71,val,C-W2-V0053.jpg,942a88e3757b5c90651cba099c548078,c-w2-v0053,329,9251916893823083570,17361641481138401520,True,
train,val__C-W2-V0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0054.jpg,train,72,val,C-W2-V0054.jpg,dcefd59bb1f57a7d39a36a1595afbf40,c-w2-v0054,325,9251916855185258755,17361650277231948016,True,
train,val__C-W2-V0055.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0055.jpg,train,73,val,C-W2-V0055.jpg,69f902edde132f3ed3317912d6e9d585,c-w2-v0055,322,13861107948453332123,7363614916129442209,True,
train,val__C-W2-V0058.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0058.jpg,train,76,val,C-W2-V0058.jpg,4182a811076f16cd5901c72ff93e422f,c-w2-v0058,405,10780831625577764562,17614414806178901192,True,
train,val__C-W2-V0059.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W2-V0059.jpg,train,77,val,C-W2-V0059.jpg,413358dafda08a13d4b3b094f6f77500,c-w2-v0059,391,13985129806394789016,4958692204446337425,True,
train,val__C-W3-V0001.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0001.jpg,train,80,val,C-W3-V0001.jpg,1f6187704bdd2f9a69f05102040bb798,c-w3-v0001,253,9291064330170815270,17361632684776939760,True,
train,val__C-W3-V0002.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0002.jpg,train,81,val,C-W3-V0002.jpg,fbc2b6dcc329d1468eb966b09f0ddca0,c-w3-v0002,255,9366500483862252582,17361641515498137848,True,
train,val__C-W3-V0003.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0003.jpg,train,82,val,C-W3-V0003.jpg,d9a212a3d4b98c4382e1c344410967ec,c-w3-v0003,259,9293588551102909491,17361641481138403576,True,
train,val__C-W3-V0004.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0004.jpg,train,83,val,C-W3-V0004.jpg,f57203237f17f41016ed3053fa04d79d,c-w3-v0004,243,9356365193195111276,17361641378059186416,True,
train,val__C-W3-V0005.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0005.jpg,train,84,val,C-W3-V0005.jpg,5e937af2aa91538218ba337183cfceb3,c-w3-v0005,299,10764008251478587026,8716973200441929968,True,
train,val__C-W3-V0006.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0006.jpg,train,85,val,C-W3-V0006.jpg,4528ea3ef5c51b209cb782684299d69b,c-w3-v0006,295,15382835253555506833,7550527719387484388,True,
train,val__C-W3-V0007.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0007.jpg,train,86,val,C-W3-V0007.jpg,f68b7c9c54a1ff65178dfca77639503d,c-w3-v0007,300,15382190952242297742,17649880273068814584,True,
train,val__C-W3-V0008.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0008.jpg,train,87,val,C-W3-V0008.jpg,006c42d3cdb3fbd524093c9abe503532,c-w3-v0008,297,10769921356272446464,8138269444283625720,True,
train,val__C-W3-V0009.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0009.jpg,train,88,val,C-W3-V0009.jpg,b374eb348e088efa3f7573e1a9e433f2,c-w3-v0009,270,10778929048252604814,17359356747580633288,True,
train,val__C-W3-V0010.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0010.jpg,train,89,val,C-W3-V0010.jpg,cdc9b28af4e031bdac0c93393d7ad960,c-w3-v0010,274,10778854336171942361,17646458989840497362,True,
train,val__C-W3-V0011.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0011.jpg,train,90,val,C-W3-V0011.jpg,7b433f1b83c25da140c112ef263d0ec0,c-w3-v0011,259,15393042627977479577,8696682750516451512,True,
train,val__C-W3-V0012.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0012.jpg,train,91,val,C-W3-V0012.jpg,ab246c92a47cf657c923cac938567fbb,c-w3-v0012,278,14167519272672380294,17344752981529118888,True,
train,val__C-W3-V0015.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0015.jpg,train,92,val,C-W3-V0015.jpg,e7a5e9148f5ff5650164d05fb4189a4a,c-w3-v0015,268,9301092567378320166,17363866771774305498,True,
train,val__C-W3-V0017.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0017.jpg,train,94,val,C-W3-V0017.jpg,9c7d3e8a2e9393ee36fea2bb2f5c11e7,c-w3-v0017,259,10797750152493740783,17649880584696946932,True,
train,val__C-W3-V0018.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0018.jpg,train,95,val,C-W3-V0018.jpg,8c1874f996719acf691eab4d0ad8ca6c,c-w3-v0018,263,10492393552922755742,18210561051126198484,True,
train,val__C-W3-V0019.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0019.jpg,train,96,val,C-W3-V0019.jpg,1dd620d093da694dac665876f8ac2918,c-w3-v0019,295,9336620833732727707,16787441273234835690,True,
train,val__C-W3-V0020.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0020.jpg,train,92,val,C-W3-V0020.jpg,e7a5e9148f5ff5650164d05fb4189a4a,c-w3-v0020,266,9301092567378320166,17363866771774305498,True,
train,val__C-W3-V0024.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0024.jpg,train,97,val,C-W3-V0024.jpg,48ec8a74c2ed12a0d8d321f134bbf001,c-w3-v0024,336,13836017102717537479,14108054220291809456,True,
train,val__C-W3-V0026.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0026.jpg,train,99,val,C-W3-V0026.jpg,17731897230b605ce204f28354174f45,c-w3-v0026,293,15383342133247490579,11597042616353812720,True,
train,val__C-W3-V0027.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0027.jpg,train,100,val,C-W3-V0027.jpg,e55c84e0b83d280eaf4ed811eea53083,c-w3-v0027,319,10842460535366661763,1434581441070823532,True,
train,val__C-W3-V0033.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0033.jpg,train,101,val,C-W3-V0033.jpg,91b77e401e3b26264a8f382561436fc8,c-w3-v0033,251,9282054905923003172,17938102233442345200,True,
train,val__C-W3-V0034.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0034.jpg,train,102,val,C-W3-V0034.jpg,9d8d80edbf94e22821da53e19357ab41,c-w3-v0034,245,9361994685346762022,17361641481138403568,True,
train,val__C-W3-V0035.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0035.jpg,train,103,val,C-W3-V0035.jpg,1adbb159e25ef4dcf8d32113cb68b482,c-w3-v0035,183,11601141308984003370,16219199058616500150,True,
train,val__C-W3-V0036.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0036.jpg,train,104,val,C-W3-V0036.jpg,0886a3c3432ab3edac80188650383252,c-w3-v0036,287,10723465216038364208,17361641481138401504,True,
train,val__C-W3-V0037.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0037.jpg,train,105,val,C-W3-V0037.jpg,17b1c022c91157df30e8787620265e4c,c-w3-v0037,274,15334780685942278639,17641994629302771876,True,
train,val__C-W3-V0038.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0038.jpg,train,106,val,C-W3-V0038.jpg,b7b0b4c616891b1845ec02b2d6ee0a2f,c-w3-v0038,340,15335343631401563874,17650808640119304928,True,
train,val__C-W3-V0039.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0039.jpg,train,107,val,C-W3-V0039.jpg,9d984f7f731639f9e034537aa900c6da,c-w3-v0039,330,10734702765721748208,8705665057217342684,True,
train,val__C-W3-V0040.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0040.jpg,train,108,val,C-W3-V0040.jpg,33771479745aafe46c0ae0db018c80e6,c-w3-v0040,307,10725834043706337925,12877711857811187368,True,
train,val__C-W3-V0041.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0041.jpg,train,109,val,C-W3-V0041.jpg,7164ad1303099a67ac8116dd64204490,c-w3-v0041,322,16099020014361229444,6302902481237402712,True,
train,val__C-W3-V0043.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0043.jpg,train,110,val,C-W3-V0043.jpg,86fe0e5d4007d12815abd1dbe027f879,c-w3-v0043,223,10764282355853391412,17363893280952086768,True,
train,val__C-W3-V0044.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0044.jpg,train,111,val,C-W3-V0044.jpg,4222289e55bdeb3ef9a30d60dcce6851,c-w3-v0044,231,10766527593024612489,17363893280952086776,True,
train,val__C-W3-V0045.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0045.jpg,train,112,val,C-W3-V0045.jpg,956db7861c79625a9dd6f29a23c970e3,c-w3-v0045,222,10692154393240561180,17363893280952086768,True,
train,val__C-W3-V0046.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0046.jpg,train,113,val,C-W3-V0046.jpg,3e0f974688cecc5c4251387ce6e79bfd,c-w3-v0046,336,10764674233427595303,7564033689286103148,True,
train,val__C-W3-V0047.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0047.jpg,train,114,val,C-W3-V0047.jpg,b39ce8b06422c9b9874517c77c71a1b5,c-w3-v0047,327,14572569865200013704,8138550850540859873,True,
train,val__C-W3-V0048.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0048.jpg,train,115,val,C-W3-V0048.jpg,fb8dafc7f8e080ba33529f0de4a9882a,c-w3-v0048,320,15936692890998871521,6200808151834434244,True,
train,val__C-W3-V0049.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0049.jpg,train,116,val,C-W3-V0049.jpg,f4a17cc23158dab8234ad76b6469fbae,c-w3-v0049,290,13078174559947138691,2174761666437139374,True,
train,val__C-W3-V0050.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0050.jpg,train,117,val,C-W3-V0050.jpg,5871d2f2a92859f7390f262cad96a493,c-w3-v0050,270,10166250778331139108,6519935133573164010,True,
train,val__C-W3-V0051.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0051.jpg,train,118,val,C-W3-V0051.jpg,123184628bad3064732f12a8da9fb962,c-w3-v0051,194,15305891734220662916,17363875688766040304,True,
train,val__C-W3-V0052.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0052.jpg,train,119,val,C-W3-V0052.jpg,2009ed7de92f522c8971a534ab5c7a83,c-w3-v0052,205,12670510966507440601,17018563577534160267,True,
train,val__C-W3-V0053.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0053.jpg,train,120,val,C-W3-V0053.jpg,a044e4b36543ff6d520148b2b3e18818,c-w3-v0053,271,10690876077441886594,3654867595798751976,True,
train,val__C-W3-V0054.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0054.jpg,train,121,val,C-W3-V0054.jpg,d72836a95c357851c00594bcd1a83c55,c-w3-v0054,350,11053021419443627726,8210327038053642488,True,
train,val__C-W3-V0055.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0055.jpg,train,122,val,C-W3-V0055.jpg,0e41c8ed92560d54ea621d6e38d7f832,c-w3-v0055,328,10626306461978389700,1394048992884746792,True,
train,val__C-W3-V0056.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0056.jpg,train,123,val,C-W3-V0056.jpg,f7b68ff9e1e3aab4d6fdb4b55d0c848b,c-w3-v0056,355,15319422145191431499,6069825444635755958,True,
train,val__C-W3-V0057.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0057.jpg,train,124,val,C-W3-V0057.jpg,7e67fb9cebea1fe6915826d6a95d7aed,c-w3-v0057,394,10767199746884953257,17362736266305919684,True,
train,val__C-W3-V0058.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0058.jpg,train,125,val,C-W3-V0058.jpg,9b9c1cb7aae7c7c53c718bf8be0d0407,c-w3-v0058,355,9814516893209137612,8138550919260336577,True,
train,val__C-W3-V0059.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0059.jpg,train,126,val,C-W3-V0059.jpg,98587c7e52e631b892fab789a67567c4,c-w3-v0059,347,16086442242842957712,6059348269954376408,True,
train,val__C-W3-V0060.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0060.jpg,train,127,val,C-W3-V0060.jpg,51960033a3fb40a4b51cdc19dc6791f5,c-w3-v0060,320,12896915339256813583,2110441703799082932,True,
train,val__C-W3-V0061.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0061.jpg,train,128,val,C-W3-V0061.jpg,9e21c60c3eaaa40a21ab0042ca814282,c-w3-v0061,71,10295282787837005027,11363111143261858169,True,
train,val__C-W3-V0062.jpg,D:\Broiler chicken detection dataset\00_DATASET\PIO-GRDB-MD5-7_1_2\images\train\val__C-W3-V0062.jpg,train,101,val,C-W3-V0062.jpg,91b77e401e3b26264a8f382561436fc8,c-w3-v0062,249,9282054905923003172,17938102233442345200,True,
