new_split,component_id,old_split,source_image_path,source_label_path,old_rel_image,new_image_name,new_label_name,md5,source_group,instances
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0063.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0063.txt,C-W6-0063.jpg,train__C-W6-0063.jpg,train__C-W6-0063.txt,2ed1ed8be7cd91b1ba20ff11d2121607,c-w6,123
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0064.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0064.txt,C-W6-0064.jpg,train__C-W6-0064.jpg,train__C-W6-0064.txt,cd952eb2a85b188028274dc4f5de79a2,c-w6,167
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0065.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0065.txt,C-W6-0065.jpg,train__C-W6-0065.jpg,train__C-W6-0065.txt,caccfe760a555217b06b98c14bff5e1d,c-w6,103
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0066.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0066.txt,C-W6-0066.jpg,train__C-W6-0066.jpg,train__C-W6-0066.txt,0abaa6e741aa667f7d82cb33f8610252,c-w6,132
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0067.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0067.txt,C-W6-0067.jpg,train__C-W6-0067.jpg,train__C-W6-0067.txt,4e0035effacc0301f440474ba64b32a7,c-w6,149
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0068.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0068.txt,C-W6-0068.jpg,train__C-W6-0068.jpg,train__C-W6-0068.txt,0ba5f0d75d3b3f00b054dcd05b5b2e9b,c-w6,155
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0069.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0069.txt,C-W6-0069.jpg,train__C-W6-0069.jpg,train__C-W6-0069.txt,30b2f96e1f8216232ea9f2601d4c82f5,c-w6,49
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0070.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0070.txt,C-W6-0070.jpg,train__C-W6-0070.jpg,train__C-W6-0070.txt,1d734f08e439810923be80fa3bd0d715,c-w6,111
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0071.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0071.txt,C-W6-0071.jpg,train__C-W6-0071.jpg,train__C-W6-0071.txt,eb3b253ddeb76c172289db87e66a4f10,c-w6,161
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0072.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0072.txt,C-W6-0072.jpg,train__C-W6-0072.jpg,train__C-W6-0072.txt,113ef092bfde217a36ccd8f78e4ed6b7,c-w6,8
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0073.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0073.txt,C-W6-0073.jpg,train__C-W6-0073.jpg,train__C-W6-0073.txt,da07ef1d730ddc2e73d6033b84fed47f,c-w6,12
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0074.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0074.txt,C-W6-0074.jpg,train__C-W6-0074.jpg,train__C-W6-0074.txt,02f929fbf109a0cffcfd2277fb88b322,c-w6,14
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0075.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0075.txt,C-W6-0075.jpg,train__C-W6-0075.jpg,train__C-W6-0075.txt,6676adaac51ffc5801a444d44bdee8f2,c-w6,46
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0076.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0076.txt,C-W6-0076.jpg,train__C-W6-0076.jpg,train__C-W6-0076.txt,c33fd81e71ded64009c0592101cc3624,c-w6,174
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0077.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0077.txt,C-W6-0077.jpg,train__C-W6-0077.jpg,train__C-W6-0077.txt,7f43329313c8480d6abdaff2a5dc53b1,c-w6,162
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0078.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0078.txt,C-W6-0078.jpg,train__C-W6-0078.jpg,train__C-W6-0078.txt,9f56a59f2a65c197a847aaed03b3601c,c-w6,159
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0079.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0079.txt,C-W6-0079.jpg,train__C-W6-0079.jpg,train__C-W6-0079.txt,1cd99cc43dca84df3f9035f4411ce7d5,c-w6,162
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0080.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0080.txt,C-W6-0080.jpg,train__C-W6-0080.jpg,train__C-W6-0080.txt,dce82fb7666140ad983deafeeaede09a,c-w6,171
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0081.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0081.txt,C-W6-0081.jpg,train__C-W6-0081.jpg,train__C-W6-0081.txt,be250210ce3622c404a3524cff483507,c-w6,188
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0082.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0082.txt,C-W6-0082.jpg,train__C-W6-0082.jpg,train__C-W6-0082.txt,3bbe9d6eb8009cc9cdccd135abb90280,c-w6,63
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0083.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0083.txt,C-W6-0083.jpg,train__C-W6-0083.jpg,train__C-W6-0083.txt,99187b22b404855af3b0c6677527704b,c-w6,176
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0084.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0084.txt,C-W6-0084.jpg,train__C-W6-0084.jpg,train__C-W6-0084.txt,cdc81b14dc5ce7a873a4b38061a71c3b,c-w6,163
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0085.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0085.txt,C-W6-0085.jpg,train__C-W6-0085.jpg,train__C-W6-0085.txt,04f4b63f5d5a08de13ead120137aac81,c-w6,134
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0086.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0086.txt,C-W6-0086.jpg,train__C-W6-0086.jpg,train__C-W6-0086.txt,5fc1fc81bed08faa66b5b618048260e3,c-w6,223
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0087.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0087.txt,C-W6-0087.jpg,train__C-W6-0087.jpg,train__C-W6-0087.txt,db3ad9398fed5d0685bfb69d8c4e5da4,c-w6,145
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0088.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0088.txt,C-W6-0088.jpg,train__C-W6-0088.jpg,train__C-W6-0088.txt,e08f97d1ff95d10025b75f42c46a7975,c-w6,171
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0089.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0089.txt,C-W6-0089.jpg,train__C-W6-0089.jpg,train__C-W6-0089.txt,56261e9b9677af53dcc7b899d17f9502,c-w6,152
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0090.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0090.txt,C-W6-0090.jpg,train__C-W6-0090.jpg,train__C-W6-0090.txt,d43c1484468a09c041dcd29399f95028,c-w6,241
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0091.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0091.txt,C-W6-0091.jpg,train__C-W6-0091.jpg,train__C-W6-0091.txt,7b25b6cd4d7df8c551b72aed02e6b424,c-w6,126
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0092.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0092.txt,C-W6-0092.jpg,train__C-W6-0092.jpg,train__C-W6-0092.txt,bb95d2f4ee248be232302bf039134520,c-w6,126
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0093.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0093.txt,C-W6-0093.jpg,train__C-W6-0093.jpg,train__C-W6-0093.txt,91fec6d04d8f1a2459391086faa8d48c,c-w6,152
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0094.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0094.txt,C-W6-0094.jpg,train__C-W6-0094.jpg,train__C-W6-0094.txt,38641738c7a25846139ab3bd2d0f649b,c-w6,140
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0095.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0095.txt,C-W6-0095.jpg,train__C-W6-0095.jpg,train__C-W6-0095.txt,bf529d799e5d1a5e2d6849600f68787b,c-w6,140
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0096.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0096.txt,C-W6-0096.jpg,train__C-W6-0096.jpg,train__C-W6-0096.txt,fd50718a1027dec1e8da2d79bd4284af,c-w6,140
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0097.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0097.txt,C-W6-0097.jpg,train__C-W6-0097.jpg,train__C-W6-0097.txt,aa2fb5bb6819d48214a7c74a0c04dff2,c-w6,135
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0098.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0098.txt,C-W6-0098.jpg,train__C-W6-0098.jpg,train__C-W6-0098.txt,28825d8e9b3f29cafc7069e268d188fb,c-w6,98
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0099.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0099.txt,C-W6-0099.jpg,train__C-W6-0099.jpg,train__C-W6-0099.txt,1199f22818a7f60558b35952892ba380,c-w6,175
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0100.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0100.txt,C-W6-0100.jpg,train__C-W6-0100.jpg,train__C-W6-0100.txt,edf52f89c43bcbccb51d2871a40a1b88,c-w6,216
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0101.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0101.txt,C-W6-0101.jpg,train__C-W6-0101.jpg,train__C-W6-0101.txt,b7b5b9b9568747c19fde47e680c7a9c9,c-w6,183
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0102.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0102.txt,C-W6-0102.jpg,train__C-W6-0102.jpg,train__C-W6-0102.txt,6660733f5d956a6582d068dee471ed6f,c-w6,174
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0103.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0103.txt,C-W6-0103.jpg,train__C-W6-0103.jpg,train__C-W6-0103.txt,2a485bb57dec4e953b80c1dad2bd48ea,c-w6,137
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0104.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0104.txt,C-W6-0104.jpg,train__C-W6-0104.jpg,train__C-W6-0104.txt,c3693bc495ffc1e88adc0274aa763685,c-w6,156
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0105.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0105.txt,C-W6-0105.jpg,train__C-W6-0105.jpg,train__C-W6-0105.txt,381663cb243cc8e8290bd8fa8e61e90f,c-w6,115
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0106.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0106.txt,C-W6-0106.jpg,train__C-W6-0106.jpg,train__C-W6-0106.txt,8df4dd7acbb32f08f3b6efb507b6829d,c-w6,165
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0107.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0107.txt,C-W6-0107.jpg,train__C-W6-0107.jpg,train__C-W6-0107.txt,0c2608e813c207a5e5835a6368c76203,c-w6,183
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0108.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0108.txt,C-W6-0108.jpg,train__C-W6-0108.jpg,train__C-W6-0108.txt,5ad66427c5cdb955dd0a7f7174cda151,c-w6,169
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0109.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0109.txt,C-W6-0109.jpg,train__C-W6-0109.jpg,train__C-W6-0109.txt,823c8d6ee71b6385fc4827fbf4d6bcc8,c-w6,158
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0110.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0110.txt,C-W6-0110.jpg,train__C-W6-0110.jpg,train__C-W6-0110.txt,45efe1d3651d51945124e9142901bc07,c-w6,116
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0111.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0111.txt,C-W6-0111.jpg,train__C-W6-0111.jpg,train__C-W6-0111.txt,7ba01a36eadcc920a709a796f2bb96d6,c-w6,113
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0112.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0112.txt,C-W6-0112.jpg,train__C-W6-0112.jpg,train__C-W6-0112.txt,42f7156376be976b472bb4165ffbce7b,c-w6,132
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0113.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0113.txt,C-W6-0113.jpg,train__C-W6-0113.jpg,train__C-W6-0113.txt,eb27f21e581ad2ed726d0c3642f6ea9f,c-w6,139
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0114.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0114.txt,C-W6-0114.jpg,train__C-W6-0114.jpg,train__C-W6-0114.txt,44c29ead7136a9548e1e890649a8d9be,c-w6,147
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0115.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0115.txt,C-W6-0115.jpg,train__C-W6-0115.jpg,train__C-W6-0115.txt,3bd451ce534f71b7d87cd518208ff891,c-w6,142
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0116.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0116.txt,C-W6-0116.jpg,train__C-W6-0116.jpg,train__C-W6-0116.txt,da94844df0c1284a1b450360d2c1637a,c-w6,144
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0117.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0117.txt,C-W6-0117.jpg,train__C-W6-0117.jpg,train__C-W6-0117.txt,17a5479c6ed2912f05c7a3f6935943f7,c-w6,147
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0118.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0118.txt,C-W6-0118.jpg,train__C-W6-0118.jpg,train__C-W6-0118.txt,d6bdd08421a577cadba94d745997bf24,c-w6,151
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0119.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0119.txt,C-W6-0119.jpg,train__C-W6-0119.jpg,train__C-W6-0119.txt,7a4b8e31cd541bca441db38ab1ea5a43,c-w6,139
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0120.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0120.txt,C-W6-0120.jpg,train__C-W6-0120.jpg,train__C-W6-0120.txt,a997b0163e9f071cff1edfe389b401a7,c-w6,192
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0121.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0121.txt,C-W6-0121.jpg,train__C-W6-0121.jpg,train__C-W6-0121.txt,bf7849b3cd348e64b713aaa93fef0600,c-w6,161
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0122.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0122.txt,C-W6-0122.jpg,train__C-W6-0122.jpg,train__C-W6-0122.txt,c939f458965fd13f5e5a9a3d00cf2db3,c-w6,124
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0123.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0123.txt,C-W6-0123.jpg,train__C-W6-0123.jpg,train__C-W6-0123.txt,340b53de4bccaed0056ebb8a17efcf07,c-w6,169
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0124.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0124.txt,C-W6-0124.jpg,train__C-W6-0124.jpg,train__C-W6-0124.txt,5dbd733be15e9b3a7b56ad9253428763,c-w6,148
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0125.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0125.txt,C-W6-0125.jpg,train__C-W6-0125.jpg,train__C-W6-0125.txt,b2d30f70a5d7a99ff975be047d302aab,c-w6,156
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0126.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0126.txt,C-W6-0126.jpg,train__C-W6-0126.jpg,train__C-W6-0126.txt,8d8abf3fe23763c1afbb8d3d0fe1125d,c-w6,177
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0127.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0127.txt,C-W6-0127.jpg,train__C-W6-0127.jpg,train__C-W6-0127.txt,fd71d3bba44d5c26b48fd9dcd22c7290,c-w6,14
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0128.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0128.txt,C-W6-0128.jpg,train__C-W6-0128.jpg,train__C-W6-0128.txt,f253755544b6f76edff3747a7191113b,c-w6,172
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0129.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0129.txt,C-W6-0129.jpg,train__C-W6-0129.jpg,train__C-W6-0129.txt,76c4e8bb6688d7daf4482eb9c88050d1,c-w6,155
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0130.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0130.txt,C-W6-0130.jpg,train__C-W6-0130.jpg,train__C-W6-0130.txt,78f0ee5ffde1d621024285ef991b812a,c-w6,154
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0131.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0131.txt,C-W6-0131.jpg,train__C-W6-0131.jpg,train__C-W6-0131.txt,85f702222444c8d93030d0d59e4cc337,c-w6,184
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0132.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0132.txt,C-W6-0132.jpg,train__C-W6-0132.jpg,train__C-W6-0132.txt,8e5edea9528ef67058d13909443d0d46,c-w6,166
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0133.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0133.txt,C-W6-0133.jpg,train__C-W6-0133.jpg,train__C-W6-0133.txt,9a47d08cff865e05fe083ee36cd5b8a0,c-w6,173
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0134.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0134.txt,C-W6-0134.jpg,train__C-W6-0134.jpg,train__C-W6-0134.txt,8eb2340752d81103b9b2d6b11abd17d3,c-w6,174
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0135.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0135.txt,C-W6-0135.jpg,train__C-W6-0135.jpg,train__C-W6-0135.txt,08e89b513825f0acc206b33300341e82,c-w6,165
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0136.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0136.txt,C-W6-0136.jpg,train__C-W6-0136.jpg,train__C-W6-0136.txt,f76e388e2828a62514a2a0057867d18d,c-w6,28
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0137.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0137.txt,C-W6-0137.jpg,train__C-W6-0137.jpg,train__C-W6-0137.txt,0184dda98135241b5308899ecd1064e0,c-w6,91
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0138.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0138.txt,C-W6-0138.jpg,train__C-W6-0138.jpg,train__C-W6-0138.txt,54f90328036cd97d900c1a7635c74b63,c-w6,137
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0139.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0139.txt,C-W6-0139.jpg,train__C-W6-0139.jpg,train__C-W6-0139.txt,5ecd8031e63a3bf6734572ade47f2814,c-w6,135
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0140.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0140.txt,C-W6-0140.jpg,train__C-W6-0140.jpg,train__C-W6-0140.txt,03dce3ab2558bf149c653d5dd2067816,c-w6,202
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0141.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0141.txt,C-W6-0141.jpg,train__C-W6-0141.jpg,train__C-W6-0141.txt,f84d5f85614e5f66921c747eee4f2915,c-w6,136
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0142.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0142.txt,C-W6-0142.jpg,train__C-W6-0142.jpg,train__C-W6-0142.txt,b36bc8f2f695baa2a4ab8fe24be06a7e,c-w6,230
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0143.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0143.txt,C-W6-0143.jpg,train__C-W6-0143.jpg,train__C-W6-0143.txt,020a240e70bb895b866db85e84c35eb7,c-w6,192
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0144.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0144.txt,C-W6-0144.jpg,train__C-W6-0144.jpg,train__C-W6-0144.txt,51327a9799b9fd137e286cbfc5c7ed4d,c-w6,152
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0145.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0145.txt,C-W6-0145.jpg,train__C-W6-0145.jpg,train__C-W6-0145.txt,794e1cde134f3ccb6b20e2e49ab9f163,c-w6,152
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0146.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0146.txt,C-W6-0146.jpg,train__C-W6-0146.jpg,train__C-W6-0146.txt,bc26b5520633a8ea6ce719dd23572998,c-w6,128
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0147.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0147.txt,C-W6-0147.jpg,train__C-W6-0147.jpg,train__C-W6-0147.txt,3d8ac335f58c22668b38e38e25bf802b,c-w6,146
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0148.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0148.txt,C-W6-0148.jpg,train__C-W6-0148.jpg,train__C-W6-0148.txt,29f0648e09d138eb53dbedbce212d333,c-w6,148
test,4,train,D:\Broiler chicken detection dataset\data\images\train\C-W6-0149.jpg,D:\Broiler chicken detection dataset\data\labels\train\C-W6-0149.txt,C-W6-0149.jpg,train__C-W6-0149.jpg,train__C-W6-0149.txt,4bbf4536673532d9f85152d6e1b222ef,c-w6,159
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-505.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-505.txt,K-505.jpg,train__K-505.jpg,train__K-505.txt,ed00e429b659b89fed818c43ec5c9a82,k,168
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-506.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-506.txt,K-506.jpg,train__K-506.jpg,train__K-506.txt,a84ca0977ec431729b9f21e06a3abb90,k,158
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-507.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-507.txt,K-507.jpg,train__K-507.jpg,train__K-507.txt,c9b35efaeabdd2a19c98a334d26a88bc,k,168
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-508.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-508.txt,K-508.jpg,train__K-508.jpg,train__K-508.txt,4a94af639c4dcab9097bfc6576e95fb3,k,187
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-511.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-511.txt,K-511.jpg,train__K-511.jpg,train__K-511.txt,ca9f60a6609b1f4bc090539d7dbe99e0,k,302
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-512.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-512.txt,K-512.jpg,train__K-512.jpg,train__K-512.txt,d9dc162e376b9b21292680909d8b422b,k,248
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-513.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-513.txt,K-513.jpg,train__K-513.jpg,train__K-513.txt,bc73f1018848f39eb58df79bac8f91e3,k,602
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-514.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-514.txt,K-514.jpg,train__K-514.jpg,train__K-514.txt,ee53c55f47d93c3b2c148ef8d4d950a1,k,589
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-515.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-515.txt,K-515.jpg,train__K-515.jpg,train__K-515.txt,785e65e77a0ca22c315f3a620e3adf0a,k,565
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-516.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-516.txt,K-516.jpg,train__K-516.jpg,train__K-516.txt,3874755441b6e01373262ae276706fc9,k,522
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-517.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-517.txt,K-517.jpg,train__K-517.jpg,train__K-517.txt,6e196827d5580a4e4dd464952f7f8e3d,k,457
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-528.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-528.txt,K-528.jpg,train__K-528.jpg,train__K-528.txt,e9cd6f841365a0c6ccf9ae4398361cd5,k,307
test,5,train,D:\Broiler chicken detection dataset\data\images\train\K-529.jpg,D:\Broiler chicken detection dataset\data\labels\train\K-529.txt,K-529.jpg,train__K-529.jpg,train__K-529.txt,552bb1f2b01654b196c5d81379478960,k,435
